D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_37_465.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_37_465.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_37_465.jpg,0,0.0446685,0,1.684752
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_37_535.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_37_535.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_37_535.jpg,0.15,0.2124438,0,1.846847
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_37_603.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_37_603.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_37_603.jpg,0.35,0.457164,0,2.147879
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_37_675.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_37_675.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_37_675.jpg,0.5000001,0.6737359,0,2.568278
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_37_751.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_37_751.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_37_751.jpg,0.7,0.9038788,0,3.293122
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_37_824.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_37_824.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_37_824.jpg,0,1,0,4.164357
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_37_898.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_37_898.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_37_898.jpg,0,1,0,4.862804
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_37_970.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_37_970.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_37_970.jpg,0,1,0,5.789517
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_38_043.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_38_043.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_38_043.jpg,0,1,0,6.709015
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_38_112.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_38_112.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_38_112.jpg,0.15,1,0,7.389373
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_38_185.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_38_185.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_38_185.jpg,0.35,1,0,8.270752
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_38_263.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_38_263.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_38_263.jpg,0.5500001,1,0,9.119864
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_38_337.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_38_337.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_38_337.jpg,0,1,0,9.75498
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_38_412.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_38_412.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_38_412.jpg,0,1,0,10.63791
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_38_486.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_38_486.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_38_486.jpg,0,1,0,11.61802
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_38_557.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_38_557.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_38_557.jpg,0,1,0,11.92812
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_38_634.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_38_634.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_38_634.jpg,0,1,0,13.07368
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_38_706.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_38_706.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_38_706.jpg,0,1,0,13.51247
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_38_774.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_38_774.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_38_774.jpg,0.15,1,0,14.15757
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_38_843.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_38_843.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_38_843.jpg,0.35,1,0,15.07439
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_38_920.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_38_920.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_38_920.jpg,0.5500001,0.8090818,0,15.70656
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_39_001.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_39_001.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_39_001.jpg,0,0.563959,0,16.04031
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_39_078.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_39_078.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_39_078.jpg,0,0.3768571,0,15.87795
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_39_150.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_39_150.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_39_150.jpg,0.2,0.1182766,0,15.38423
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_39_223.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_39_223.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_39_223.jpg,0.4,0,0,14.9984
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_39_303.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_39_303.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_39_303.jpg,0.6000001,0,0,14.50692
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_39_381.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_39_381.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_39_381.jpg,0,0,0,14.04856
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_39_452.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_39_452.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_39_452.jpg,0,0,0,14.01181
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_39_522.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_39_522.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_39_522.jpg,0.15,0,0,13.9054
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_39_597.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_39_597.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_39_597.jpg,0.3,0,0,12.86737
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_39_668.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_39_668.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_39_668.jpg,0.5000001,0,0,12.17016
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_39_738.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_39_738.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_39_738.jpg,0.6500001,0,0,11.73947
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_39_812.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_39_812.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_39_812.jpg,0.8500001,0,0,11.04422
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_39_891.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_39_891.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_39_891.jpg,1,0,0,10.531
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_39_973.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_39_973.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_39_973.jpg,1,0,0,9.980928
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_40_043.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_40_043.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_40_043.jpg,0,0,0,9.454144
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_40_121.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_40_121.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_40_121.jpg,0.05,0,0,8.816794
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_40_202.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_40_202.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_40_202.jpg,0.25,0,0,8.247005
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_40_284.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_40_284.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_40_284.jpg,0.45,0,0,7.694511
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_40_352.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_40_352.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_40_352.jpg,0.6000001,0,0,7.278995
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_40_432.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_40_432.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_40_432.jpg,0,0,0,6.70493
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_40_513.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_40_513.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_40_513.jpg,0.1,0.2425779,0,6.314792
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_40_595.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_40_595.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_40_595.jpg,0.3,0.4408967,0,6.157894
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_40_676.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_40_676.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_40_676.jpg,0.5000001,0.2507064,0,5.998553
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_40_757.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_40_757.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_40_757.jpg,0,0.35078,0,5.723316
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_40_836.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_40_836.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_40_836.jpg,0,0.5863199,0,5.721043
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_40_913.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_40_913.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_40_913.jpg,0.2,0.8662995,0,5.96706
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_40_994.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_40_994.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_40_994.jpg,0.4,1,0,6.425088
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_41_073.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_41_073.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_41_073.jpg,0.6000001,1,0,6.898809
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_41_154.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_41_154.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_41_154.jpg,0.8000001,1,0,7.321897
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_41_233.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_41_233.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_41_233.jpg,0,1,0,7.661895
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_41_313.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_41_313.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_41_313.jpg,0,1,0,8.102951
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_41_389.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_41_389.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_41_389.jpg,0,1,0,8.560084
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_41_466.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_41_466.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_41_466.jpg,0,1,0,9.014196
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_41_547.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_41_547.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_41_547.jpg,-0.2,1,0,9.455017
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_41_625.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_41_625.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_41_625.jpg,-0.4,1,0,9.868236
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_41_706.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_41_706.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_41_706.jpg,0,1,0,10.27778
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_41_788.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_41_788.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_41_788.jpg,0,1,0,10.68775
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_41_869.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_41_869.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_41_869.jpg,0,1,0,11.08194
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_41_948.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_41_948.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_41_948.jpg,-0.1,0.8055097,0,11.2766
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_42_027.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_42_027.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_42_027.jpg,-0.3,0.568754,0,11.17603
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_42_105.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_42_105.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_42_105.jpg,-0.5000001,0.3347204,0,11.49199
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_42_183.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_42_183.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_42_183.jpg,0,0.288464,0,10.97399
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_42_265.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_42_265.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_42_265.jpg,0,0.5337401,0,10.81645
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_42_341.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_42_341.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_42_341.jpg,-0.05,0.7613843,0,10.8406
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_42_422.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_42_422.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_42_422.jpg,-0.25,0.6203363,0,10.87251
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_42_503.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_42_503.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_42_503.jpg,-0.45,0.3779138,0,10.72907
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_42_580.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_42_580.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_42_580.jpg,-0.6500001,0.1497845,0,10.32962
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_42_661.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_42_661.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_42_661.jpg,-0.8500001,0,0,9.829612
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_42_727.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_42_727.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_42_727.jpg,0,0,0,9.360941
D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\center_2023_12_30_11_43_42_808.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\left_2023_12_30_11_43_42_808.jpg,D:\auto_files\Track_2\T2_center\T2_center_forward\IMG\right_2023_12_30_11_43_42_808.jpg,0,0,0,8.837626
